clip, seizure, early 
Dog_2_ictal_9.mat, 1,0
Dog_2_interictal_t10.mat, -1,0
Dog_2_ictal_11.mat, 1,0
Dog_2_interictal_t12.mat, -1,0
Dog_2_interictal_t13.mat, -1,0
Dog_2_interictal_t14.mat, -1,0
Dog_2_interictal_t15.mat, -1,0
Dog_2_interictal_t16.mat, -1,0
Dog_2_interictal_t17.mat, -1,0
Dog_2_interictal_t18.mat, -1,0
Dog_2_interictal_t19.mat, -1,0
Dog_2_interictal_t20.mat, -1,0
Dog_2_ictal_21.mat, 1,0
Dog_2_interictal_t22.mat, -1,0
Dog_2_interictal_t23.mat, -1,0
Dog_2_interictal_t24.mat, -1,0
Dog_2_interictal_t25.mat, -1,0
Dog_2_ictal_26.mat, 1,0
Dog_2_interictal_t27.mat, -1,0
Dog_2_interictal_t28.mat, -1,0
Dog_2_interictal_t29.mat, -1,0
Dog_2_interictal_t30.mat, -1,0
Dog_2_interictal_t31.mat, -1,0
Dog_2_interictal_t32.mat, -1,0
Dog_2_interictal_t33.mat, -1,0
Dog_2_interictal_t34.mat, -1,0
Dog_2_interictal_t35.mat, -1,0
Dog_2_interictal_t36.mat, -1,0
Dog_2_interictal_t37.mat, -1,0
Dog_2_interictal_t38.mat, -1,0
Dog_2_interictal_t39.mat, -1,0
Dog_2_interictal_t40.mat, -1,0
Dog_2_interictal_t41.mat, -1,0
Dog_2_interictal_t42.mat, -1,0
Dog_2_interictal_t43.mat, -1,0
Dog_2_interictal_t44.mat, -1,0
Dog_2_interictal_t45.mat, -1,0
Dog_2_interictal_t46.mat, -1,0
Dog_2_interictal_t47.mat, -1,0
Dog_2_interictal_t48.mat, -1,0
Dog_2_interictal_t49.mat, -1,0
Dog_2_interictal_t50.mat, -1,0
Dog_2_interictal_t51.mat, -1,0
Dog_2_interictal_t52.mat, -1,0
Dog_2_interictal_t53.mat, -1,0
Dog_2_interictal_t54.mat, -1,0
Dog_2_interictal_t55.mat, -1,0
Dog_2_interictal_t56.mat, -1,0
Dog_2_interictal_t57.mat, -1,0
Dog_2_interictal_t58.mat, -1,0
Dog_2_interictal_t59.mat, -1,0
Dog_2_interictal_t60.mat, -1,0
Dog_2_interictal_t61.mat, -1,0
Dog_2_interictal_t62.mat, -1,0
Dog_2_interictal_t63.mat, -1,0
Dog_2_interictal_t64.mat, -1,0
Dog_2_interictal_t65.mat, -1,0
Dog_2_interictal_t66.mat, -1,0
Dog_2_interictal_t67.mat, -1,0
Dog_2_interictal_t68.mat, -1,0
Dog_2_interictal_t69.mat, -1,0
Dog_2_interictal_t70.mat, -1,0
Dog_2_interictal_t71.mat, -1,0
Dog_2_interictal_t72.mat, -1,0
Dog_2_interictal_t73.mat, -1,0
Dog_2_ictal_74.mat, 1,1
Dog_2_interictal_t75.mat, -1,0
Dog_2_interictal_t76.mat, -1,0
Dog_2_interictal_t77.mat, -1,0
Dog_2_interictal_t78.mat, -1,0
Dog_2_interictal_t79.mat, -1,0
Dog_2_interictal_t80.mat, -1,0
Dog_2_interictal_t81.mat, -1,0
Dog_2_interictal_t82.mat, -1,0
Dog_2_interictal_t83.mat, -1,0
Dog_2_interictal_t84.mat, -1,0
Dog_2_interictal_t85.mat, -1,0
Dog_2_interictal_t86.mat, -1,0
Dog_2_interictal_t87.mat, -1,0
Dog_2_interictal_t88.mat, -1,0
Dog_2_interictal_t89.mat, -1,0
Dog_2_interictal_t90.mat, -1,0
Dog_2_interictal_t91.mat, -1,0
Dog_2_interictal_t92.mat, -1,0
Dog_2_interictal_t93.mat, -1,0
Dog_2_interictal_t94.mat, -1,0
Dog_2_interictal_t95.mat, -1,0
Dog_2_interictal_t96.mat, -1,0
Dog_2_interictal_t97.mat, -1,0
Dog_2_interictal_t98.mat, -1,0
Dog_2_interictal_t99.mat, -1,0
Dog_2_interictal_t100.mat, -1,0
Dog_2_interictal_t101.mat, -1,0
Dog_2_interictal_t102.mat, -1,0
Dog_2_ictal_103.mat, 1,0
Dog_2_interictal_t104.mat, -1,0
Dog_2_interictal_t105.mat, -1,0
Dog_2_interictal_t106.mat, -1,0
Dog_2_interictal_t107.mat, -1,0
Dog_2_interictal_t108.mat, -1,0
Dog_2_interictal_t109.mat, -1,0
Dog_2_interictal_t110.mat, -1,0
Dog_2_interictal_t111.mat, -1,0
Dog_2_interictal_t112.mat, -1,0
Dog_2_interictal_t113.mat, -1,0
Dog_2_interictal_t114.mat, -1,0
Dog_2_interictal_t115.mat, -1,0
Dog_2_interictal_t116.mat, -1,0
Dog_2_interictal_t117.mat, -1,0
Dog_2_interictal_t118.mat, -1,0
Dog_2_interictal_t119.mat, -1,0
Dog_2_interictal_t120.mat, -1,0
Dog_2_interictal_t121.mat, -1,0
Dog_2_interictal_t122.mat, -1,0
Dog_2_ictal_123.mat, 1,0
Dog_2_interictal_t124.mat, -1,0
Dog_2_interictal_t125.mat, -1,0
Dog_2_interictal_t126.mat, -1,0
Dog_2_interictal_t127.mat, -1,0
Dog_2_interictal_t128.mat, -1,0
Dog_2_interictal_t129.mat, -1,0
Dog_2_interictal_t130.mat, -1,0
Dog_2_interictal_t131.mat, -1,0
Dog_2_interictal_t132.mat, -1,0
Dog_2_interictal_t133.mat, -1,0
Dog_2_interictal_t134.mat, -1,0
Dog_2_ictal_135.mat, 1,0
Dog_2_interictal_t136.mat, -1,0
Dog_2_interictal_t137.mat, -1,0
Dog_2_interictal_t138.mat, -1,0
Dog_2_interictal_t139.mat, -1,0
Dog_2_interictal_t140.mat, -1,0
Dog_2_interictal_t141.mat, -1,0
Dog_2_interictal_t142.mat, -1,0
Dog_2_ictal_143.mat, 1,0
Dog_2_interictal_t144.mat, -1,0
Dog_2_interictal_t145.mat, -1,0
Dog_2_interictal_t146.mat, -1,0
Dog_2_interictal_t147.mat, -1,0
Dog_2_interictal_t148.mat, -1,0
Dog_2_interictal_t149.mat, -1,0
Dog_2_interictal_t150.mat, -1,0
Dog_2_interictal_t151.mat, -1,0
Dog_2_interictal_t152.mat, -1,0
Dog_2_interictal_t153.mat, -1,0
Dog_2_interictal_t154.mat, -1,0
Dog_2_interictal_t155.mat, -1,0
Dog_2_interictal_t156.mat, -1,0
Dog_2_ictal_157.mat, 1,1
Dog_2_interictal_t158.mat, -1,0
Dog_2_interictal_t159.mat, -1,0
Dog_2_interictal_t160.mat, -1,0
Dog_2_interictal_t161.mat, -1,0
Dog_2_interictal_t162.mat, -1,0
Dog_2_interictal_t163.mat, -1,0
Dog_2_interictal_t164.mat, -1,0
Dog_2_interictal_t165.mat, -1,0
Dog_2_interictal_t166.mat, -1,0
Dog_2_interictal_t167.mat, -1,0
Dog_2_interictal_t168.mat, -1,0
Dog_2_interictal_t169.mat, -1,0
Dog_2_interictal_t170.mat, -1,0
Dog_2_interictal_t171.mat, -1,0
Dog_2_interictal_t172.mat, -1,0
Dog_2_interictal_t173.mat, -1,0
Dog_2_interictal_t174.mat, -1,0
Dog_2_interictal_t175.mat, -1,0
Dog_2_interictal_t176.mat, -1,0
Dog_2_interictal_t177.mat, -1,0
Dog_2_interictal_t178.mat, -1,0
Dog_2_interictal_t179.mat, -1,0
Dog_2_interictal_t180.mat, -1,0
Dog_2_interictal_t181.mat, -1,0
Dog_2_ictal_182.mat, 1,0
Dog_2_interictal_t183.mat, -1,0
Dog_2_interictal_t184.mat, -1,0
Dog_2_interictal_t185.mat, -1,0
Dog_2_interictal_t186.mat, -1,0
Dog_2_interictal_t187.mat, -1,0
Dog_2_interictal_t188.mat, -1,0
Dog_2_interictal_t189.mat, -1,0
Dog_2_interictal_t190.mat, -1,0
Dog_2_interictal_t191.mat, -1,0
Dog_2_interictal_t192.mat, -1,0
Dog_2_interictal_t193.mat, -1,0
Dog_2_interictal_t194.mat, -1,0
Dog_2_interictal_t195.mat, -1,0
Dog_2_interictal_t196.mat, -1,0
Dog_2_interictal_t197.mat, -1,0
Dog_2_interictal_t198.mat, -1,0
Dog_2_ictal_199.mat, 1,0
Dog_2_interictal_t200.mat, -1,0
Dog_2_interictal_t201.mat, -1,0
Dog_2_interictal_t202.mat, -1,0
Dog_2_interictal_t203.mat, -1,0
Dog_2_interictal_t204.mat, -1,0
Dog_2_interictal_t205.mat, -1,0
Dog_2_interictal_t206.mat, -1,0
Dog_2_interictal_t207.mat, -1,0
Dog_2_interictal_t208.mat, -1,0
Dog_2_interictal_t209.mat, -1,0
Dog_2_interictal_t210.mat, -1,0
Dog_2_interictal_t211.mat, -1,0
Dog_2_interictal_t212.mat, -1,0
Dog_2_interictal_t213.mat, -1,0
Dog_2_ictal_214.mat, 1,0
Dog_2_interictal_t215.mat, -1,0
Dog_2_interictal_t216.mat, -1,0
Dog_2_interictal_t217.mat, -1,0
Dog_2_interictal_t218.mat, -1,0
Dog_2_interictal_t219.mat, -1,0
Dog_2_interictal_t220.mat, -1,0
Dog_2_interictal_t221.mat, -1,0
Dog_2_ictal_222.mat, 1,0
Dog_2_interictal_t223.mat, -1,0
Dog_2_interictal_t224.mat, -1,0
Dog_2_interictal_t225.mat, -1,0
Dog_2_interictal_t226.mat, -1,0
Dog_2_interictal_t227.mat, -1,0
Dog_2_interictal_t228.mat, -1,0
Dog_2_interictal_t229.mat, -1,0
Dog_2_interictal_t230.mat, -1,0
Dog_2_interictal_t231.mat, -1,0
Dog_2_interictal_t232.mat, -1,0
Dog_2_interictal_t233.mat, -1,0
Dog_2_interictal_t234.mat, -1,0
Dog_2_ictal_235.mat, 1,0
Dog_2_interictal_t236.mat, -1,0
Dog_2_interictal_t237.mat, -1,0
Dog_2_interictal_t238.mat, -1,0
Dog_2_interictal_t239.mat, -1,0
Dog_2_interictal_t240.mat, -1,0
Dog_2_interictal_t241.mat, -1,0
Dog_2_interictal_t242.mat, -1,0
Dog_2_interictal_t243.mat, -1,0
Dog_2_interictal_t244.mat, -1,0
Dog_2_interictal_t245.mat, -1,0
Dog_2_interictal_t246.mat, -1,0
Dog_2_interictal_t247.mat, -1,0
Dog_2_interictal_t248.mat, -1,0
Dog_2_interictal_t249.mat, -1,0
Dog_2_interictal_t250.mat, -1,0
Dog_2_interictal_t251.mat, -1,0
Dog_2_ictal_252.mat, 1,0
Dog_2_interictal_t253.mat, -1,0
Dog_2_interictal_t254.mat, -1,0
Dog_2_interictal_t255.mat, -1,0
Dog_2_interictal_t256.mat, -1,0
Dog_2_interictal_t257.mat, -1,0
Dog_2_interictal_t258.mat, -1,0
Dog_2_interictal_t259.mat, -1,0
Dog_2_interictal_t260.mat, -1,0
Dog_2_interictal_t261.mat, -1,0
Dog_2_interictal_t262.mat, -1,0
Dog_2_interictal_t263.mat, -1,0
Dog_2_interictal_t264.mat, -1,0
Dog_2_interictal_t265.mat, -1,0
Dog_2_interictal_t266.mat, -1,0
Dog_2_interictal_t267.mat, -1,0
Dog_2_interictal_t268.mat, -1,0
Dog_2_interictal_t269.mat, -1,0
Dog_2_interictal_t270.mat, -1,0
Dog_2_interictal_t271.mat, -1,0
Dog_2_interictal_t272.mat, -1,0
Dog_2_interictal_t273.mat, -1,0
Dog_2_interictal_t274.mat, -1,0
Dog_2_interictal_t275.mat, -1,0
Dog_2_interictal_t276.mat, -1,0
Dog_2_interictal_t277.mat, -1,0
Dog_2_interictal_t278.mat, -1,0
Dog_2_ictal_279.mat, 1,0
Dog_2_ictal_280.mat, 1,0
Dog_2_interictal_t281.mat, -1,0
Dog_2_interictal_t282.mat, -1,0
Dog_2_interictal_t283.mat, -1,0
Dog_2_interictal_t284.mat, -1,0
Dog_2_interictal_t285.mat, -1,0
Dog_2_interictal_t286.mat, -1,0
Dog_2_interictal_t287.mat, -1,0
Dog_2_interictal_t288.mat, -1,0
Dog_2_interictal_t289.mat, -1,0
Dog_2_interictal_t290.mat, -1,0
Dog_2_ictal_291.mat, 1,0
Dog_2_interictal_t292.mat, -1,0
Dog_2_interictal_t293.mat, -1,0
Dog_2_interictal_t294.mat, -1,0
Dog_2_interictal_t295.mat, -1,0
Dog_2_interictal_t296.mat, -1,0
Dog_2_interictal_t297.mat, -1,0
Dog_2_interictal_t298.mat, -1,0
Dog_2_interictal_t299.mat, -1,0
Dog_2_interictal_t300.mat, -1,0
Dog_2_interictal_t301.mat, -1,0
Dog_2_interictal_t302.mat, -1,0
Dog_2_interictal_t303.mat, -1,0
Dog_2_interictal_t304.mat, -1,0
Dog_2_interictal_t305.mat, -1,0
Dog_2_interictal_t306.mat, -1,0
Dog_2_interictal_t307.mat, -1,0
Dog_2_interictal_t308.mat, -1,0
Dog_2_interictal_t309.mat, -1,0
Dog_2_interictal_t310.mat, -1,0
Dog_2_interictal_t311.mat, -1,0
Dog_2_interictal_t312.mat, -1,0
Dog_2_interictal_t313.mat, -1,0
Dog_2_interictal_t314.mat, -1,0
Dog_2_interictal_t315.mat, -1,0
Dog_2_interictal_t316.mat, -1,0
Dog_2_interictal_t317.mat, -1,0
Dog_2_ictal_318.mat, 1,0
Dog_2_interictal_t319.mat, -1,0
Dog_2_interictal_t320.mat, -1,0
Dog_2_interictal_t321.mat, -1,0
Dog_2_interictal_t322.mat, -1,0
Dog_2_interictal_t323.mat, -1,0
Dog_2_interictal_t324.mat, -1,0
Dog_2_interictal_t325.mat, -1,0
Dog_2_interictal_t326.mat, -1,0
Dog_2_interictal_t327.mat, -1,0
Dog_2_interictal_t328.mat, -1,0
Dog_2_interictal_t329.mat, -1,0
Dog_2_interictal_t330.mat, -1,0
Dog_2_interictal_t331.mat, -1,0
Dog_2_interictal_t332.mat, -1,0
Dog_2_interictal_t333.mat, -1,0
Dog_2_interictal_t334.mat, -1,0
Dog_2_interictal_t335.mat, -1,0
Dog_2_interictal_t336.mat, -1,0
Dog_2_interictal_t337.mat, -1,0
Dog_2_interictal_t338.mat, -1,0
Dog_2_interictal_t339.mat, -1,0
Dog_2_interictal_t340.mat, -1,0
Dog_2_interictal_t341.mat, -1,0
Dog_2_interictal_t342.mat, -1,0
Dog_2_interictal_t343.mat, -1,0
Dog_2_interictal_t344.mat, -1,0
Dog_2_interictal_t345.mat, -1,0
Dog_2_interictal_t346.mat, -1,0
Dog_2_interictal_t347.mat, -1,0
Dog_2_interictal_t348.mat, -1,0
Dog_2_interictal_t349.mat, -1,0
Dog_2_interictal_t350.mat, -1,0
Dog_2_interictal_t351.mat, -1,0
Dog_2_interictal_t352.mat, -1,0
Dog_2_interictal_t353.mat, -1,0
Dog_2_interictal_t354.mat, -1,0
Dog_2_interictal_t355.mat, -1,0
Dog_2_interictal_t356.mat, -1,0
Dog_2_interictal_t357.mat, -1,0
Dog_2_interictal_t358.mat, -1,0
Dog_2_interictal_t359.mat, -1,0
Dog_2_interictal_t360.mat, -1,0
Dog_2_interictal_t361.mat, -1,0
Dog_2_interictal_t362.mat, -1,0
Dog_2_interictal_t363.mat, -1,0
Dog_2_interictal_t364.mat, -1,0
Dog_2_interictal_t365.mat, -1,0
Dog_2_interictal_t366.mat, -1,0
Dog_2_interictal_t367.mat, -1,0
Dog_2_interictal_t368.mat, -1,0
Dog_2_interictal_t369.mat, -1,0
Dog_2_interictal_t370.mat, -1,0
Dog_2_interictal_t371.mat, -1,0
Dog_2_interictal_t372.mat, -1,0
Dog_2_interictal_t373.mat, -1,0
Dog_2_interictal_t374.mat, -1,0
Dog_2_interictal_t375.mat, -1,0
Dog_2_interictal_t376.mat, -1,0
Dog_2_interictal_t377.mat, -1,0
Dog_2_interictal_t378.mat, -1,0
Dog_2_interictal_t379.mat, -1,0
Dog_2_interictal_t380.mat, -1,0
Dog_2_interictal_t381.mat, -1,0
Dog_2_interictal_t382.mat, -1,0
Dog_2_interictal_t383.mat, -1,0
Dog_2_interictal_t384.mat, -1,0
Dog_2_interictal_t385.mat, -1,0
Dog_2_interictal_t386.mat, -1,0
Dog_2_interictal_t387.mat, -1,0
Dog_2_interictal_t388.mat, -1,0
Dog_2_interictal_t389.mat, -1,0
Dog_2_interictal_t390.mat, -1,0
Dog_2_ictal_391.mat, 1,0
Dog_2_interictal_t392.mat, -1,0
Dog_2_interictal_t393.mat, -1,0
Dog_2_interictal_t394.mat, -1,0
Dog_2_interictal_t395.mat, -1,0
Dog_2_interictal_t396.mat, -1,0
Dog_2_interictal_t397.mat, -1,0
Dog_2_interictal_t398.mat, -1,0
Dog_2_interictal_t399.mat, -1,0
Dog_2_interictal_t400.mat, -1,0
Dog_2_interictal_t401.mat, -1,0
Dog_2_interictal_t402.mat, -1,0
Dog_2_interictal_t403.mat, -1,0
Dog_2_interictal_t404.mat, -1,0
Dog_2_interictal_t405.mat, -1,0
Dog_2_interictal_t406.mat, -1,0
Dog_2_interictal_t407.mat, -1,0
Dog_2_interictal_t408.mat, -1,0
Dog_2_interictal_t409.mat, -1,0
Dog_2_interictal_t410.mat, -1,0
Dog_2_ictal_411.mat, 1,1
Dog_2_interictal_t412.mat, -1,0
Dog_2_interictal_t413.mat, -1,0
Dog_2_interictal_t414.mat, -1,0
Dog_2_interictal_t415.mat, -1,0
Dog_2_interictal_t416.mat, -1,0
Dog_2_interictal_t417.mat, -1,0
Dog_2_interictal_t418.mat, -1,0
Dog_2_interictal_t419.mat, -1,0
Dog_2_interictal_t420.mat, -1,0
Dog_2_interictal_t421.mat, -1,0
Dog_2_interictal_t422.mat, -1,0
Dog_2_interictal_t423.mat, -1,0
Dog_2_interictal_t424.mat, -1,0
Dog_2_interictal_t425.mat, -1,0
Dog_2_interictal_t426.mat, -1,0
Dog_2_interictal_t427.mat, -1,0
Dog_2_interictal_t428.mat, -1,0
Dog_2_interictal_t429.mat, -1,0
Dog_2_interictal_t430.mat, -1,0
Dog_2_interictal_t431.mat, -1,0
Dog_2_interictal_t432.mat, -1,0
Dog_2_interictal_t433.mat, -1,0
Dog_2_interictal_t434.mat, -1,0
Dog_2_interictal_t435.mat, -1,0
Dog_2_interictal_t436.mat, -1,0
Dog_2_interictal_t437.mat, -1,0
Dog_2_interictal_t438.mat, -1,0
Dog_2_interictal_t439.mat, -1,0
Dog_2_interictal_t440.mat, -1,0
Dog_2_interictal_t441.mat, -1,0
Dog_2_interictal_t442.mat, -1,0
Dog_2_interictal_t443.mat, -1,0
Dog_2_interictal_t444.mat, -1,0
Dog_2_interictal_t445.mat, -1,0
Dog_2_interictal_t446.mat, -1,0
Dog_2_interictal_t447.mat, -1,0
Dog_2_interictal_t448.mat, -1,0
Dog_2_interictal_t449.mat, -1,0
Dog_2_interictal_t450.mat, -1,0
Dog_2_interictal_t451.mat, -1,0
Dog_2_interictal_t452.mat, -1,0
Dog_2_interictal_t453.mat, -1,0
Dog_2_interictal_t454.mat, -1,0
Dog_2_interictal_t455.mat, -1,0
Dog_2_interictal_t456.mat, -1,0
Dog_2_interictal_t457.mat, -1,0
Dog_2_interictal_t458.mat, -1,0
Dog_2_interictal_t459.mat, -1,0
Dog_2_interictal_t460.mat, -1,0
Dog_2_interictal_t461.mat, -1,0
Dog_2_interictal_t462.mat, -1,0
Dog_2_interictal_t463.mat, -1,0
Dog_2_interictal_t464.mat, -1,0
Dog_2_interictal_t465.mat, -1,0
Dog_2_interictal_t466.mat, -1,0
Dog_2_interictal_t467.mat, -1,0
Dog_2_interictal_t468.mat, -1,0
Dog_2_ictal_469.mat, 1,0
Dog_2_interictal_t470.mat, -1,0
Dog_2_interictal_t471.mat, -1,0
Dog_2_interictal_t472.mat, -1,0
Dog_2_interictal_t473.mat, -1,0
Dog_2_interictal_t474.mat, -1,0
Dog_2_interictal_t475.mat, -1,0
Dog_2_interictal_t476.mat, -1,0
Dog_2_interictal_t477.mat, -1,0
Dog_2_interictal_t478.mat, -1,0
Dog_2_interictal_t479.mat, -1,0
Dog_2_interictal_t480.mat, -1,0
Dog_2_interictal_t481.mat, -1,0
Dog_2_interictal_t482.mat, -1,0
Dog_2_interictal_t483.mat, -1,0
Dog_2_interictal_t484.mat, -1,0
Dog_2_interictal_t485.mat, -1,0
Dog_2_interictal_t486.mat, -1,0
Dog_2_interictal_t487.mat, -1,0
Dog_2_interictal_t488.mat, -1,0
Dog_2_interictal_t489.mat, -1,0
Dog_2_interictal_t490.mat, -1,0
Dog_2_interictal_t491.mat, -1,0
Dog_2_interictal_t492.mat, -1,0
Dog_2_interictal_t493.mat, -1,0
Dog_2_interictal_t494.mat, -1,0
Dog_2_interictal_t495.mat, -1,0
Dog_2_interictal_t496.mat, -1,0
Dog_2_interictal_t497.mat, -1,0
Dog_2_interictal_t498.mat, -1,0
Dog_2_interictal_t499.mat, -1,0
Dog_2_interictal_t500.mat, -1,0
Dog_2_interictal_t501.mat, -1,0
Dog_2_interictal_t502.mat, -1,0
Dog_2_interictal_t503.mat, -1,0
Dog_2_interictal_t504.mat, -1,0
Dog_2_interictal_t505.mat, -1,0
Dog_2_interictal_t506.mat, -1,0
Dog_2_interictal_t507.mat, -1,0
Dog_2_interictal_t508.mat, -1,0
Dog_2_interictal_t509.mat, -1,0
Dog_2_interictal_t510.mat, -1,0
Dog_2_interictal_t511.mat, -1,0
Dog_2_interictal_t512.mat, -1,0
Dog_2_interictal_t513.mat, -1,0
Dog_2_interictal_t514.mat, -1,0
Dog_2_interictal_t515.mat, -1,0
Dog_2_interictal_t516.mat, -1,0
Dog_2_interictal_t517.mat, -1,0
Dog_2_interictal_t518.mat, -1,0
Dog_2_interictal_t519.mat, -1,0
Dog_2_interictal_t520.mat, -1,0
Dog_2_interictal_t521.mat, -1,0
Dog_2_interictal_t522.mat, -1,0
Dog_2_interictal_t523.mat, -1,0
Dog_2_interictal_t524.mat, -1,0
Dog_2_interictal_t525.mat, -1,0
Dog_2_interictal_t526.mat, -1,0
Dog_2_interictal_t527.mat, -1,0
Dog_2_interictal_t528.mat, -1,0
Dog_2_interictal_t529.mat, -1,0
Dog_2_interictal_t530.mat, -1,0
Dog_2_interictal_t531.mat, -1,0
Dog_2_interictal_t532.mat, -1,0
Dog_2_interictal_t533.mat, -1,0
Dog_2_interictal_t534.mat, -1,0
Dog_2_interictal_t535.mat, -1,0
Dog_2_interictal_t536.mat, -1,0
Dog_2_interictal_t537.mat, -1,0
Dog_2_interictal_t538.mat, -1,0
Dog_2_interictal_t539.mat, -1,0
Dog_2_interictal_t540.mat, -1,0
Dog_2_interictal_t541.mat, -1,0
Dog_2_interictal_t542.mat, -1,0
Dog_2_interictal_t543.mat, -1,0
Dog_2_interictal_t544.mat, -1,0
Dog_2_interictal_t545.mat, -1,0
Dog_2_interictal_t546.mat, -1,0
Dog_2_interictal_t547.mat, -1,0
Dog_2_interictal_t548.mat, -1,0
Dog_2_interictal_t549.mat, -1,0
Dog_2_interictal_t550.mat, -1,0
Dog_2_interictal_t551.mat, -1,0
Dog_2_interictal_t552.mat, -1,0
Dog_2_interictal_t553.mat, -1,0
Dog_2_interictal_t554.mat, -1,0
Dog_2_interictal_t555.mat, -1,0
Dog_2_interictal_t556.mat, -1,0
Dog_2_interictal_t557.mat, -1,0
Dog_2_interictal_t558.mat, -1,0
Dog_2_interictal_t559.mat, -1,0
Dog_2_interictal_t560.mat, -1,0
Dog_2_interictal_t561.mat, -1,0
Dog_2_interictal_t562.mat, -1,0
Dog_2_interictal_t563.mat, -1,0
Dog_2_interictal_t564.mat, -1,0
Dog_2_interictal_t565.mat, -1,0
Dog_2_interictal_t566.mat, -1,0
Dog_2_interictal_t567.mat, -1,0
Dog_2_interictal_t568.mat, -1,0
Dog_2_interictal_t569.mat, -1,0
Dog_2_ictal_570.mat, 1,1
Dog_2_interictal_t571.mat, -1,0
Dog_2_interictal_t572.mat, -1,0
Dog_2_interictal_t573.mat, -1,0
Dog_2_interictal_t574.mat, -1,0
Dog_2_interictal_t575.mat, -1,0
Dog_2_interictal_t576.mat, -1,0
Dog_2_interictal_t577.mat, -1,0
Dog_2_interictal_t578.mat, -1,0
Dog_2_interictal_t579.mat, -1,0
Dog_2_interictal_t580.mat, -1,0
Dog_2_interictal_t581.mat, -1,0
Dog_2_interictal_t582.mat, -1,0
Dog_2_interictal_t583.mat, -1,0
Dog_2_interictal_t584.mat, -1,0
Dog_2_interictal_t585.mat, -1,0
Dog_2_interictal_t586.mat, -1,0
Dog_2_interictal_t587.mat, -1,0
Dog_2_interictal_t588.mat, -1,0
Dog_2_interictal_t589.mat, -1,0
Dog_2_interictal_t590.mat, -1,0
Dog_2_interictal_t591.mat, -1,0
Dog_2_interictal_t592.mat, -1,0
Dog_2_interictal_t593.mat, -1,0
Dog_2_interictal_t594.mat, -1,0
Dog_2_interictal_t595.mat, -1,0
Dog_2_interictal_t596.mat, -1,0
Dog_2_interictal_t597.mat, -1,0
Dog_2_interictal_t598.mat, -1,0
Dog_2_interictal_t599.mat, -1,0
Dog_2_interictal_t600.mat, -1,0
Dog_2_interictal_t601.mat, -1,0
Dog_2_interictal_t602.mat, -1,0
Dog_2_interictal_t603.mat, -1,0
Dog_2_interictal_t604.mat, -1,0
Dog_2_interictal_t605.mat, -1,0
Dog_2_interictal_t606.mat, -1,0
Dog_2_interictal_t607.mat, -1,0
Dog_2_interictal_t608.mat, -1,0
Dog_2_interictal_t609.mat, -1,0
Dog_2_interictal_t610.mat, -1,0
Dog_2_interictal_t611.mat, -1,0
Dog_2_interictal_t612.mat, -1,0
Dog_2_interictal_t613.mat, -1,0
Dog_2_interictal_t614.mat, -1,0
Dog_2_ictal_615.mat, 1,1
Dog_2_interictal_t616.mat, -1,0
Dog_2_interictal_t617.mat, -1,0
Dog_2_ictal_618.mat, 1,1
Dog_2_ictal_619.mat, 1,0
Dog_2_interictal_t620.mat, -1,0
Dog_2_interictal_t621.mat, -1,0
Dog_2_interictal_t622.mat, -1,0
Dog_2_interictal_t623.mat, -1,0
Dog_2_ictal_624.mat, 1,0
Dog_2_interictal_t625.mat, -1,0
Dog_2_interictal_t626.mat, -1,0
Dog_2_interictal_t627.mat, -1,0
Dog_2_interictal_t628.mat, -1,0
Dog_2_interictal_t629.mat, -1,0
Dog_2_interictal_t630.mat, -1,0
Dog_2_interictal_t631.mat, -1,0
Dog_2_interictal_t632.mat, -1,0
Dog_2_interictal_t633.mat, -1,0
Dog_2_interictal_t634.mat, -1,0
Dog_2_interictal_t635.mat, -1,0
Dog_2_interictal_t636.mat, -1,0
Dog_2_interictal_t637.mat, -1,0
Dog_2_interictal_t638.mat, -1,0
Dog_2_interictal_t639.mat, -1,0
Dog_2_interictal_t640.mat, -1,0
Dog_2_interictal_t641.mat, -1,0
Dog_2_interictal_t642.mat, -1,0
Dog_2_interictal_t643.mat, -1,0
Dog_2_interictal_t644.mat, -1,0
Dog_2_interictal_t645.mat, -1,0
Dog_2_ictal_646.mat, 1,1
Dog_2_interictal_t647.mat, -1,0
Dog_2_interictal_t648.mat, -1,0
Dog_2_ictal_649.mat, 1,0
Dog_2_interictal_t650.mat, -1,0
Dog_2_interictal_t651.mat, -1,0
Dog_2_interictal_t652.mat, -1,0
Dog_2_interictal_t653.mat, -1,0
Dog_2_interictal_t654.mat, -1,0
Dog_2_ictal_655.mat, 1,0
Dog_2_interictal_t656.mat, -1,0
Dog_2_interictal_t657.mat, -1,0
Dog_2_interictal_t658.mat, -1,0
Dog_2_interictal_t659.mat, -1,0
Dog_2_interictal_t660.mat, -1,0
Dog_2_interictal_t661.mat, -1,0
Dog_2_interictal_t662.mat, -1,0
Dog_2_interictal_t663.mat, -1,0
Dog_2_interictal_t664.mat, -1,0
Dog_2_interictal_t665.mat, -1,0
Dog_2_interictal_t666.mat, -1,0
Dog_2_interictal_t667.mat, -1,0
Dog_2_interictal_t668.mat, -1,0
Dog_2_interictal_t669.mat, -1,0
Dog_2_interictal_t670.mat, -1,0
Dog_2_interictal_t671.mat, -1,0
Dog_2_interictal_t672.mat, -1,0
Dog_2_interictal_t673.mat, -1,0
Dog_2_interictal_t674.mat, -1,0
Dog_2_interictal_t675.mat, -1,0
